Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 01:00:04,08-06-2026 01:00:04,"0,069s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 01:00:04,08-06-2026 01:00:05,"0,752s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 01:00:05,08-06-2026 01:00:05,"0,431s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 01:00:05,08-06-2026 01:00:05,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 01:00:05,08-06-2026 01:00:05,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 01:00:05,08-06-2026 01:00:05,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 01:00:05,08-06-2026 01:00:06,"0,556s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,540s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:06,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 01:00:06,08-06-2026 01:00:07,"0,311s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 01:00:07,08-06-2026 01:00:09,"2,017s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 01:00:09,08-06-2026 01:00:09,"0,127s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 01:00:09,08-06-2026 01:00:10,"1,007s",PASSED
