Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Autenticazione/TC_1.1_2,Chrome 148.0.7778.179,Login con password errata (accesso negato),,08-06-2026 13:18:14,08-06-2026 13:18:22,"8,353s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:14,08-06-2026 13:18:14,"0,122s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:15,08-06-2026 13:18:16,"0,986s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:16,08-06-2026 13:18:16,"0,832s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:16,08-06-2026 13:18:16,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:16,08-06-2026 13:18:16,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:16,08-06-2026 13:18:16,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:16,08-06-2026 13:18:17,"0,835s",PASSED
"setText(css(""#password""), ""Sbagliata99"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:17,08-06-2026 13:18:17,"0,004s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:17,08-06-2026 13:18:17,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:17,08-06-2026 13:18:17,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:17,08-06-2026 13:18:18,"0,916s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:18,08-06-2026 13:18:18,"0,005s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:18,08-06-2026 13:18:18,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:18,08-06-2026 13:18:18,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:18,08-06-2026 13:18:19,"0,498s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:19,08-06-2026 13:18:21,"2,029s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:18:21,08-06-2026 13:18:22,"0,928s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,08-06-2026 13:18:22,08-06-2026 13:18:22,"0,385s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:18:22,08-06-2026 13:18:22,"0,379s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_3,Chrome 148.0.7778.179,Login con email inesistente (accesso negato),,08-06-2026 13:18:22,08-06-2026 13:18:31,"8,424s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:22,08-06-2026 13:18:23,"0,103s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:23,08-06-2026 13:18:24,"0,955s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:24,08-06-2026 13:18:24,"0,372s",PASSED
"setText(css(""#email""), ""inesistente@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:24,08-06-2026 13:18:24,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:24,08-06-2026 13:18:24,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:24,08-06-2026 13:18:24,"0,007s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:24,08-06-2026 13:18:25,"0,708s",PASSED
"setText(css(""#password""), ""Password1"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,678s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:25,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:25,08-06-2026 13:18:26,"0,504s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:26,08-06-2026 13:18:28,"2,023s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:18:28,08-06-2026 13:18:30,"2,127s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,08-06-2026 13:18:30,08-06-2026 13:18:30,"0,321s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:18:30,08-06-2026 13:18:31,"0,322s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_4,Chrome 148.0.7778.179,Login con campo Email vuoto (accesso negato),,08-06-2026 13:18:31,08-06-2026 13:18:39,"8,026s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:31,08-06-2026 13:18:31,"0,121s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:31,08-06-2026 13:18:32,"0,883s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:32,08-06-2026 13:18:33,"1,049s",PASSED
"setText(css(""#email""), """")",Chrome 148.0.7778.179,,,08-06-2026 13:18:33,08-06-2026 13:18:33,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:33,08-06-2026 13:18:33,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:33,08-06-2026 13:18:33,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:33,08-06-2026 13:18:34,"0,687s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 13:18:34,08-06-2026 13:18:34,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:34,08-06-2026 13:18:34,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:34,08-06-2026 13:18:34,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:34,08-06-2026 13:18:35,"0,860s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:35,08-06-2026 13:18:35,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:35,08-06-2026 13:18:35,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:35,08-06-2026 13:18:35,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:35,08-06-2026 13:18:35,"0,567s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:35,08-06-2026 13:18:37,"2,016s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:18:37,08-06-2026 13:18:38,"0,840s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,08-06-2026 13:18:38,08-06-2026 13:18:38,"0,311s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:18:38,08-06-2026 13:18:39,"0,379s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_5,Chrome 148.0.7778.179,Login con campo Password vuoto (accesso negato),,08-06-2026 13:18:39,08-06-2026 13:18:46,"6,954s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:39,08-06-2026 13:18:39,"0,101s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:39,08-06-2026 13:18:40,"0,934s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:40,08-06-2026 13:18:41,"0,351s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,789s",PASSED
"setText(css(""#password""), """")",Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:41,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:41,08-06-2026 13:18:42,"0,648s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:42,08-06-2026 13:18:42,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:42,08-06-2026 13:18:42,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:42,08-06-2026 13:18:42,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:42,08-06-2026 13:18:42,"0,344s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:42,08-06-2026 13:18:44,"2,011s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:18:44,08-06-2026 13:18:45,"0,746s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,08-06-2026 13:18:45,08-06-2026 13:18:45,"0,304s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:18:45,08-06-2026 13:18:46,"0,398s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.1_6,Chrome 148.0.7778.179,Login con email in formato non valido (invio bloccato dal browser),,08-06-2026 13:18:46,08-06-2026 13:18:55,"9,079s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:46,08-06-2026 13:18:46,"0,134s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:46,08-06-2026 13:18:47,"0,917s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:47,08-06-2026 13:18:48,"0,813s",PASSED
"setText(css(""#email""), ""t.mansi.studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:48,08-06-2026 13:18:48,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:48,08-06-2026 13:18:48,"0,004s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:48,08-06-2026 13:18:48,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:48,08-06-2026 13:18:49,"1,013s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 13:18:49,08-06-2026 13:18:49,"0,004s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:49,08-06-2026 13:18:49,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:49,08-06-2026 13:18:49,"0,007s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:49,08-06-2026 13:18:50,"0,813s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:50,08-06-2026 13:18:50,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:50,08-06-2026 13:18:50,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:50,08-06-2026 13:18:50,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:50,08-06-2026 13:18:50,"0,505s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:50,08-06-2026 13:18:52,"2,012s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:18:52,08-06-2026 13:18:54,"1,808s",PASSED
"verifyTextPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,08-06-2026 13:18:54,08-06-2026 13:18:54,"0,350s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:18:54,08-06-2026 13:18:55,"0,395s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.2_1,Chrome 148.0.7778.179,Logout di un utente autenticato,,08-06-2026 13:18:55,08-06-2026 13:19:04,"9,524s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:18:55,08-06-2026 13:18:55,"0,100s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:18:55,08-06-2026 13:18:56,"0,885s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:56,08-06-2026 13:18:57,"0,347s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,004s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,761s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:57,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:57,08-06-2026 13:18:58,"0,674s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 13:18:58,08-06-2026 13:18:58,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:18:58,08-06-2026 13:18:58,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:18:58,08-06-2026 13:18:58,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:18:58,08-06-2026 13:18:58,"0,303s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:18:58,08-06-2026 13:19:00,"2,023s",PASSED
"click(css(""a[href='logout']""))",Chrome 148.0.7778.179,,,08-06-2026 13:19:00,08-06-2026 13:19:00,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:19:00,08-06-2026 13:19:00,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:19:00,08-06-2026 13:19:00,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:19:00,08-06-2026 13:19:01,"0,632s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 13:19:01,08-06-2026 13:19:03,"2,021s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:19:03,08-06-2026 13:19:04,"0,680s",PASSED
"verifyElementPresent(css(""a[href='loginForm.jsp']""), 5)",Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:04,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:04,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:04,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:04,"0,290s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:04,"0,477s",PASSED
,,,,,,,
Test Cases/Autenticazione/TC_1.2_2,Chrome 148.0.7778.179,Invocazione di /logout da ospite (nessuna sessione),,08-06-2026 13:19:04,08-06-2026 13:19:09,"4,920s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 13:19:04,08-06-2026 13:19:05,"0,104s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 13:19:05,08-06-2026 13:19:06,"0,933s",PASSED
"navigateToUrl(base + ""logout"")",Chrome 148.0.7778.179,,,08-06-2026 13:19:06,08-06-2026 13:19:07,"1,339s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 13:19:07,08-06-2026 13:19:08,"1,010s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 13:19:08,08-06-2026 13:19:09,"0,605s",PASSED
"verifyElementPresent(css(""a[href='loginForm.jsp']""), 5)",Chrome 148.0.7778.179,,,08-06-2026 13:19:09,08-06-2026 13:19:09,"0,003s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 13:19:09,08-06-2026 13:19:09,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 13:19:09,08-06-2026 13:19:09,"0,003s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 13:19:09,08-06-2026 13:19:09,"0,308s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 13:19:09,08-06-2026 13:19:09,"0,364s",PASSED
