Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
acceptAlert(),Chrome 148.0.7778.179,,,07-06-2026 14:52:35,07-06-2026 14:52:35,"0,020s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 14:52:35,07-06-2026 14:52:36,"0,524s",PASSED
"verifyMatch(msg, "".*Email modificata con successo.*"", true)",Chrome 148.0.7778.179,,,07-06-2026 14:52:36,07-06-2026 14:52:36,"0,006s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 14:52:36,07-06-2026 14:52:36,"0,163s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_2,Chrome 148.0.7778.179,Modificare email con valore vuoto (robustezza),,07-06-2026 14:52:36,07-06-2026 14:52:48,"11,969s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 14:52:36,07-06-2026 14:52:36,"0,077s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 14:52:36,07-06-2026 14:52:37,"0,784s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:37,07-06-2026 14:52:37,"0,400s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:37,07-06-2026 14:52:37,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:37,07-06-2026 14:52:37,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:37,07-06-2026 14:52:37,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:37,07-06-2026 14:52:38,"0,556s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,525s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:38,"0,271s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:52:38,07-06-2026 14:52:40,"2,011s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:40,07-06-2026 14:52:40,"0,085s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:40,07-06-2026 14:52:41,"1,006s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:41,07-06-2026 14:52:41,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:41,07-06-2026 14:52:41,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:41,07-06-2026 14:52:41,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:41,07-06-2026 14:52:42,"0,318s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:42,07-06-2026 14:52:43,"1,015s",PASSED
"setText(css(""#emailInput""), """")",Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,601s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:43,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:43,07-06-2026 14:52:44,"0,299s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:52:44,07-06-2026 14:52:46,"2,008s",PASSED
"if (verifyAlertPresent(3, OPTIONAL))",Chrome 148.0.7778.179,,,07-06-2026 14:52:46,07-06-2026 14:52:46,"0,038s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:46,07-06-2026 14:52:46,"0,046s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:46,07-06-2026 14:52:47,"1,004s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 14:52:47,07-06-2026 14:52:47,"0,327s",PASSED
"verifyTextPresent(""t.mansi@studenti.unisa.it"", false, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,07-06-2026 14:52:47,07-06-2026 14:52:47,"0,253s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 14:52:47,07-06-2026 14:52:48,"0,276s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_3,Chrome 148.0.7778.179,Modificare email con soli spazi bianchi (robustezza),,07-06-2026 14:52:48,07-06-2026 14:52:59,"11,775s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 14:52:48,07-06-2026 14:52:48,"0,076s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 14:52:48,07-06-2026 14:52:49,"0,766s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:49,07-06-2026 14:52:49,"0,387s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:49,07-06-2026 14:52:49,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:49,07-06-2026 14:52:49,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:49,07-06-2026 14:52:49,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:49,07-06-2026 14:52:50,"0,562s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,508s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:50,"0,267s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:52:50,07-06-2026 14:52:52,"2,013s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:52,07-06-2026 14:52:52,"0,053s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:52,07-06-2026 14:52:53,"1,009s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:53,07-06-2026 14:52:53,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:53,07-06-2026 14:52:53,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:53,07-06-2026 14:52:53,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:53,07-06-2026 14:52:54,"0,306s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:54,07-06-2026 14:52:55,"1,016s",PASSED
"setText(css(""#emailInput""), ""   "")",Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,556s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:55,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:52:55,07-06-2026 14:52:56,"0,309s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:52:56,07-06-2026 14:52:58,"2,003s",PASSED
"if (verifyAlertPresent(3, OPTIONAL))",Chrome 148.0.7778.179,,,07-06-2026 14:52:58,07-06-2026 14:52:58,"0,023s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:52:58,07-06-2026 14:52:58,"0,036s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:52:58,07-06-2026 14:52:59,"1,017s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 14:52:59,07-06-2026 14:52:59,"0,348s",PASSED
"verifyTextPresent(""t.mansi@studenti.unisa.it"", false, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,07-06-2026 14:52:59,07-06-2026 14:52:59,"0,278s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 14:52:59,07-06-2026 14:52:59,"0,176s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_4,Chrome 148.0.7778.179,Modificare email con formato non valido (robustezza),,07-06-2026 14:52:59,07-06-2026 14:53:12,"12,373s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 14:52:59,07-06-2026 14:53:00,"0,073s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 14:53:00,07-06-2026 14:53:00,"0,761s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:00,07-06-2026 14:53:01,"0,877s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:01,07-06-2026 14:53:01,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:01,07-06-2026 14:53:01,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:01,07-06-2026 14:53:01,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:01,07-06-2026 14:53:02,"0,547s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,536s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:02,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:02,07-06-2026 14:53:03,"0,271s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:53:03,07-06-2026 14:53:05,"2,011s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:05,07-06-2026 14:53:05,"0,069s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:53:05,07-06-2026 14:53:06,"1,015s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:53:06,07-06-2026 14:53:06,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:06,07-06-2026 14:53:06,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:06,07-06-2026 14:53:06,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:06,07-06-2026 14:53:06,"0,324s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:53:06,07-06-2026 14:53:07,"1,017s",PASSED
"setText(css(""#emailInput""), ""emailnonvalida"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:07,07-06-2026 14:53:07,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:07,07-06-2026 14:53:07,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:07,07-06-2026 14:53:07,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:07,07-06-2026 14:53:08,"0,605s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,07-06-2026 14:53:08,07-06-2026 14:53:08,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:08,07-06-2026 14:53:08,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:08,07-06-2026 14:53:08,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:08,07-06-2026 14:53:08,"0,297s",PASSED
delay(2),Chrome 148.0.7778.179,,,07-06-2026 14:53:08,07-06-2026 14:53:10,"2,013s",PASSED
"if (verifyAlertPresent(3, OPTIONAL))",Chrome 148.0.7778.179,,,07-06-2026 14:53:10,07-06-2026 14:53:10,"0,021s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:10,07-06-2026 14:53:10,"0,049s",PASSED
delay(1),Chrome 148.0.7778.179,,,07-06-2026 14:53:10,07-06-2026 14:53:11,"1,009s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,07-06-2026 14:53:11,07-06-2026 14:53:11,"0,327s",PASSED
"verifyTextPresent(""t.mansi@studenti.unisa.it"", false, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,07-06-2026 14:53:11,07-06-2026 14:53:12,"0,251s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,07-06-2026 14:53:12,07-06-2026 14:53:12,"0,236s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.3_1,Chrome 148.0.7778.179,Modificare numero di telefono con valore valido,,07-06-2026 14:53:12,07-06-2026 14:53:23,"10,803s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,07-06-2026 14:53:12,07-06-2026 14:53:12,"0,075s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,07-06-2026 14:53:12,07-06-2026 14:53:13,"0,812s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:13,07-06-2026 14:53:13,"0,357s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,07-06-2026 14:53:13,07-06-2026 14:53:13,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,07-06-2026 14:53:13,07-06-2026 14:53:13,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,07-06-2026 14:53:13,07-06-2026 14:53:13,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,07-06-2026 14:53:13,07-06-2026 14:53:14,"0,601s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,07-06-2026 14:53:14,07-06-2026 14:53:14,"0,000s",PASSED
