Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 22:07:00,08-06-2026 22:07:00,"0,305s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_2,Chrome 148.0.7778.179,Modificare email con valore vuoto (robustezza),,08-06-2026 22:07:00,08-06-2026 22:07:17,"16,918s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 22:07:00,08-06-2026 22:07:00,"0,131s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 22:07:01,08-06-2026 22:07:02,"1,462s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:02,08-06-2026 22:07:02,"0,158s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:02,08-06-2026 22:07:02,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:02,08-06-2026 22:07:02,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:02,08-06-2026 22:07:02,"0,012s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:02,08-06-2026 22:07:04,"1,875s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 22:07:04,08-06-2026 22:07:04,"0,010s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:04,08-06-2026 22:07:04,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:04,08-06-2026 22:07:04,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:04,08-06-2026 22:07:06,"1,904s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:06,08-06-2026 22:07:06,"0,008s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:06,08-06-2026 22:07:06,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:06,08-06-2026 22:07:06,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:06,08-06-2026 22:07:08,"2,478s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:08,08-06-2026 22:07:10,"2,020s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:10,08-06-2026 22:07:11,"0,081s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:11,08-06-2026 22:07:12,"1,015s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:12,08-06-2026 22:07:12,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:12,08-06-2026 22:07:12,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:12,08-06-2026 22:07:12,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:12,08-06-2026 22:07:12,"0,507s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:12,08-06-2026 22:07:13,"1,021s",PASSED
"setText(css(""#emailInput""), """")",Chrome 148.0.7778.179,,,08-06-2026 22:07:13,08-06-2026 22:07:13,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:13,08-06-2026 22:07:13,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:13,08-06-2026 22:07:13,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:13,08-06-2026 22:07:14,"0,709s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:14,08-06-2026 22:07:14,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:14,08-06-2026 22:07:14,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:14,08-06-2026 22:07:14,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:14,08-06-2026 22:07:14,"0,393s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:14,08-06-2026 22:07:16,"2,006s",PASSED
msg = getAlertText(),Chrome 148.0.7778.179,,,08-06-2026 22:07:16,08-06-2026 22:07:16,"0,030s",PASSED
acceptAlert(),Chrome 148.0.7778.179,,,08-06-2026 22:07:16,08-06-2026 22:07:16,"0,015s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 22:07:16,08-06-2026 22:07:17,"0,372s",PASSED
"verifyNotMatch(msg, "".*Email modificata con successo.*"", true, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,08-06-2026 22:07:17,08-06-2026 22:07:17,"0,027s",FAILED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 22:07:17,08-06-2026 22:07:17,"0,294s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_3,Chrome 148.0.7778.179,Modificare email con soli spazi bianchi (robustezza),,08-06-2026 22:07:17,08-06-2026 22:07:33,"15,848s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 22:07:17,08-06-2026 22:07:17,"0,111s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 22:07:17,08-06-2026 22:07:19,"1,827s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:19,08-06-2026 22:07:20,"1,094s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:20,08-06-2026 22:07:20,"0,039s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:20,08-06-2026 22:07:20,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:20,08-06-2026 22:07:20,"0,008s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:20,08-06-2026 22:07:22,"1,920s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 22:07:22,08-06-2026 22:07:22,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:22,08-06-2026 22:07:22,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:22,08-06-2026 22:07:22,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:22,08-06-2026 22:07:23,"0,918s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:23,08-06-2026 22:07:23,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:23,08-06-2026 22:07:23,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:23,08-06-2026 22:07:23,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:23,08-06-2026 22:07:24,"0,802s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:24,08-06-2026 22:07:26,"2,006s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:26,08-06-2026 22:07:26,"0,085s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:26,08-06-2026 22:07:27,"1,017s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:27,08-06-2026 22:07:27,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:27,08-06-2026 22:07:27,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:27,08-06-2026 22:07:27,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:27,08-06-2026 22:07:28,"0,421s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:28,08-06-2026 22:07:29,"1,023s",PASSED
"setText(css(""#emailInput""), ""   "")",Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,836s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:29,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:29,08-06-2026 22:07:30,"0,406s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:30,08-06-2026 22:07:32,"2,013s",PASSED
msg = getAlertText(),Chrome 148.0.7778.179,,,08-06-2026 22:07:32,08-06-2026 22:07:32,"0,025s",PASSED
acceptAlert(),Chrome 148.0.7778.179,,,08-06-2026 22:07:32,08-06-2026 22:07:32,"0,015s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 22:07:32,08-06-2026 22:07:33,"0,610s",PASSED
"verifyNotMatch(msg, "".*Email modificata con successo.*"", true, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,08-06-2026 22:07:33,08-06-2026 22:07:33,"0,006s",FAILED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 22:07:33,08-06-2026 22:07:33,"0,314s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.2_4,Chrome 148.0.7778.179,Modificare email con formato non valido (robustezza),,08-06-2026 22:07:33,08-06-2026 22:07:47,"14,478s",FAILED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 22:07:33,08-06-2026 22:07:33,"0,104s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 22:07:33,08-06-2026 22:07:35,"1,348s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:35,08-06-2026 22:07:35,"0,524s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:35,08-06-2026 22:07:35,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:35,08-06-2026 22:07:35,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:35,08-06-2026 22:07:35,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:35,08-06-2026 22:07:36,"0,888s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 22:07:36,08-06-2026 22:07:36,"0,016s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:36,08-06-2026 22:07:36,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:36,08-06-2026 22:07:36,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:36,08-06-2026 22:07:37,"1,357s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:37,08-06-2026 22:07:37,"0,021s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:37,08-06-2026 22:07:37,"0,005s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:37,08-06-2026 22:07:38,"0,004s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:38,08-06-2026 22:07:39,"1,086s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:39,08-06-2026 22:07:41,"2,010s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:41,08-06-2026 22:07:41,"0,082s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:41,08-06-2026 22:07:42,"1,007s",PASSED
"click(css(""#editButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:42,08-06-2026 22:07:42,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:42,08-06-2026 22:07:42,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:42,08-06-2026 22:07:42,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:42,08-06-2026 22:07:42,"0,425s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 22:07:42,08-06-2026 22:07:43,"1,021s",PASSED
"setText(css(""#emailInput""), ""emailnonvalida"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:43,08-06-2026 22:07:43,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:43,08-06-2026 22:07:43,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:43,08-06-2026 22:07:43,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:43,08-06-2026 22:07:44,"0,817s",PASSED
"click(css(""#submitButton""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:44,08-06-2026 22:07:44,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:44,08-06-2026 22:07:44,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:44,08-06-2026 22:07:44,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:44,08-06-2026 22:07:44,"0,416s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 22:07:44,08-06-2026 22:07:46,"2,022s",PASSED
msg = getAlertText(),Chrome 148.0.7778.179,,,08-06-2026 22:07:46,08-06-2026 22:07:46,"0,026s",PASSED
acceptAlert(),Chrome 148.0.7778.179,,,08-06-2026 22:07:46,08-06-2026 22:07:46,"0,027s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 22:07:46,08-06-2026 22:07:47,"0,577s",PASSED
"verifyNotMatch(msg, "".*Email modificata con successo.*"", true, CONTINUE_ON_FAILURE)",Chrome 148.0.7778.179,,,08-06-2026 22:07:47,08-06-2026 22:07:47,"0,006s",FAILED
closeBrowser(),Chrome 148.0.7778.179,,,08-06-2026 22:07:47,08-06-2026 22:07:47,"0,275s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.3_1,Chrome 148.0.7778.179,Modificare numero di telefono con valore valido,,08-06-2026 22:07:47,08-06-2026 22:08:01,"13,748s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 22:07:47,08-06-2026 22:07:47,"0,118s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 22:07:48,08-06-2026 22:07:49,"1,612s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:49,08-06-2026 22:07:50,"0,476s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 22:07:50,08-06-2026 22:07:50,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:50,08-06-2026 22:07:50,"0,002s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:50,08-06-2026 22:07:50,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:50,08-06-2026 22:07:51,"1,025s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 22:07:51,08-06-2026 22:07:51,"0,109s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 22:07:51,08-06-2026 22:07:51,"0,011s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 22:07:51,08-06-2026 22:07:51,"0,097s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 22:07:51,08-06-2026 22:07:52,"0,896s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 22:07:52,08-06-2026 22:07:52,"0,001s",PASSED
