Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:03:56,06-06-2026 13:03:56,"0,516s",PASSED
"markWarning(""Cognome di soli spazi: interpretare lo screenshot (loginForm = accettato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:03:56,06-06-2026 13:03:56,"0,001s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:03:56,06-06-2026 13:03:56,"0,138s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_11,Chrome 148.0.7778.179,Registrazione con Codice Fiscale di soli spazi bianchi (robustezza),,06-06-2026 13:03:56,06-06-2026 13:04:05,"8,427s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:03:57,06-06-2026 13:03:57,"0,800s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:03:57,06-06-2026 13:04:01,"3,905s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='                ';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:01,06-06-2026 13:04:01,"0,015s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:01,06-06-2026 13:04:02,"0,544s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:02,06-06-2026 13:04:02,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:02,06-06-2026 13:04:02,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:02,06-06-2026 13:04:02,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:02,06-06-2026 13:04:02,"0,322s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:02,06-06-2026 13:04:04,"2,009s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:04,06-06-2026 13:04:05,"0,582s",PASSED
"markWarning(""Codice Fiscale di soli spazi: interpretare lo screenshot (loginForm = accettato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:05,06-06-2026 13:04:05,"0,000s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:05,06-06-2026 13:04:05,"0,182s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_12,Chrome 148.0.7778.179,Registrazione con Telefono di soli spazi bianchi (robustezza),,06-06-2026 13:04:05,06-06-2026 13:04:10,"4,754s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:05,06-06-2026 13:04:06,"0,800s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:06,06-06-2026 13:04:06,"0,325s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='RSSMRA00E15F839X';"" + ""document.getElementById('telefono').value='   ';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:06,06-06-2026 13:04:06,"0,030s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:06,06-06-2026 13:04:07,"0,537s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:07,06-06-2026 13:04:07,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:07,06-06-2026 13:04:07,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:07,06-06-2026 13:04:07,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:07,06-06-2026 13:04:07,"0,319s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:07,06-06-2026 13:04:09,"2,007s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:09,06-06-2026 13:04:10,"0,514s",PASSED
"markWarning(""Telefono di soli spazi: interpretare lo screenshot (loginForm = accettato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:10,06-06-2026 13:04:10,"0,000s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:10,06-06-2026 13:04:10,"0,172s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_13,Chrome 148.0.7778.179,Registrazione con Password di soli spazi bianchi (robustezza),,06-06-2026 13:04:10,06-06-2026 13:04:15,"4,847s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:10,06-06-2026 13:04:11,"0,794s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:11,06-06-2026 13:04:11,"0,333s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='RSSMRA00E15F839X';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='   ';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:11,06-06-2026 13:04:11,"0,021s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:11,06-06-2026 13:04:12,"0,639s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:12,06-06-2026 13:04:12,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:12,06-06-2026 13:04:12,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:12,06-06-2026 13:04:12,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:12,06-06-2026 13:04:12,"0,333s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:12,06-06-2026 13:04:14,"2,005s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:14,06-06-2026 13:04:14,"0,513s",PASSED
"markWarning(""Password di soli spazi: interpretare lo screenshot (loginForm = accettato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:14,06-06-2026 13:04:14,"0,001s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:14,06-06-2026 13:04:15,"0,157s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_14,Chrome 148.0.7778.179,Registrazione con Email in formato non valido,,06-06-2026 13:04:15,06-06-2026 13:04:15,"0,023s",PASSED
"markWarning(""Caso manuale: in SignForm.jsp compilare tutti i campi coi valori di riferimento (Nome=Mario, Cognome=Rossi, Data=2000-05-15, CF=RSSMRA00E15F839X, Telefono=3331234567, Password=Password1) e Email = mario.rossi.example.com (senza @), poi cliccare Registrati. Atteso: il browser blocca l'invio (formato email non valido, type=email)."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:15,06-06-2026 13:04:15,"0,001s",WARNING
,,,,,,,
Test Cases/Registrazione/TC_2.1_15,Chrome 148.0.7778.179,Registrazione con Email gia' registrata (vincolo di unicita'),,06-06-2026 13:04:15,06-06-2026 13:04:20,"5,092s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:15,06-06-2026 13:04:15,"0,782s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:15,06-06-2026 13:04:16,"0,318s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='RSSMRA00E15F839X';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='t.mansi@studenti.unisa.it';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:16,"0,012s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:16,"0,612s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:16,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:16,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:16,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:16,06-06-2026 13:04:17,"0,323s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:17,06-06-2026 13:04:19,"2,007s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:19,06-06-2026 13:04:19,"0,551s",PASSED
"verifyTextNotPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,06-06-2026 13:04:19,06-06-2026 13:04:19,"0,270s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:19,06-06-2026 13:04:20,"0,156s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_16,Chrome 148.0.7778.179,Registrazione con Codice Fiscale gia' registrato (vincolo di unicita'),,06-06-2026 13:04:20,06-06-2026 13:04:25,"5,071s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:20,06-06-2026 13:04:20,"0,796s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:20,06-06-2026 13:04:21,"0,327s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='BRBGFR02B15A508B';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:21,"0,010s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:21,"0,601s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:21,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:21,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:21,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:21,06-06-2026 13:04:22,"0,345s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:22,06-06-2026 13:04:24,"2,013s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:24,06-06-2026 13:04:24,"0,513s",PASSED
"verifyTextNotPresent(""Non hai un account"", false)",Chrome 148.0.7778.179,,,06-06-2026 13:04:24,06-06-2026 13:04:25,"0,254s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:25,06-06-2026 13:04:25,"0,168s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_17,Chrome 148.0.7778.179,Registrazione con Codice Fiscale di lunghezza inferiore a 16 caratteri (BVA),,06-06-2026 13:04:25,06-06-2026 13:04:29,"4,767s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:25,06-06-2026 13:04:26,"0,803s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,328s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='RSSMRA00E15F839';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,030s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,540s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:26,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:26,06-06-2026 13:04:27,"0,330s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:27,06-06-2026 13:04:29,"2,013s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:29,06-06-2026 13:04:29,"0,525s",PASSED
"markWarning(""CF di 15 caratteri (BVA CHAR(16)): interpretare lo screenshot (loginForm = accettato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:29,06-06-2026 13:04:29,"0,005s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:29,06-06-2026 13:04:29,"0,137s",PASSED
,,,,,,,
Test Cases/Registrazione/TC_2.1_18,Chrome 148.0.7778.179,Registrazione con Codice Fiscale di lunghezza superiore a 16 caratteri (BVA),,06-06-2026 13:04:29,06-06-2026 13:04:34,"4,812s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 13:04:30,06-06-2026 13:04:30,"0,772s",PASSED
"navigateToUrl(base + ""SignForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 13:04:30,06-06-2026 13:04:31,"0,333s",PASSED
"executeJavaScript(""document.getElementById('nome').value='Mario';"" + ""document.getElementById('cognome').value='Rossi';"" + ""document.getElementById('data_nascita').value='2000-05-15';"" + ""document.getElementById('codice_fiscale').value='RSSMRA00E15F839XY';"" + ""document.getElementById('telefono').value='3331234567';"" + ""document.getElementById('email').value='mario.rossi@example.com';"" + ""document.getElementById('password').value='Password1';"", null)",Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:31,"0,012s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:31,"0,625s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:31,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:31,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:31,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 13:04:31,06-06-2026 13:04:32,"0,318s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 13:04:32,06-06-2026 13:04:34,"2,011s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 13:04:34,06-06-2026 13:04:34,"0,497s",PASSED
"markWarning(""CF di 17 caratteri (BVA CHAR(16)): interpretare lo screenshot (loginForm = accettato/troncato/incident, SignForm = rifiutato). Eseguire su DB con email/CF di riferimento nuovi."")",Chrome 148.0.7778.179,,,06-06-2026 13:04:34,06-06-2026 13:04:34,"0,001s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 13:04:34,06-06-2026 13:04:34,"0,185s",PASSED
