Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(css(""#submitPhoneButton""))",Chrome 148.0.7778.179,,,06-06-2026 18:04:57,06-06-2026 18:04:57,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:04:57,06-06-2026 18:04:57,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:04:57,06-06-2026 18:04:57,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:04:57,06-06-2026 18:04:57,"0,296s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 18:04:57,06-06-2026 18:04:59,"2,017s",PASSED
"if (verifyAlertPresent(3, OPTIONAL))",Chrome 148.0.7778.179,,,06-06-2026 18:04:59,06-06-2026 18:04:59,"0,028s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 18:04:59,06-06-2026 18:05:00,"0,522s",PASSED
"markWarning(""Telefono di soli spazi: atteso rifiuto; reale nessuna validazione. Interpretare alert/screenshot -> incident TIR (robustezza/CR_02)."")",Chrome 148.0.7778.179,,,06-06-2026 18:05:00,06-06-2026 18:05:00,"0,001s",WARNING
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 18:05:00,06-06-2026 18:05:00,"0,180s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.5_1,Chrome 148.0.7778.179,Visualizzare gli indirizzi di un cliente che ne possiede,,06-06-2026 18:05:00,06-06-2026 18:05:06,"6,341s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 18:05:00,06-06-2026 18:05:01,"0,746s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:01,06-06-2026 18:05:01,"0,312s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:01,06-06-2026 18:05:01,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:01,06-06-2026 18:05:01,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:01,06-06-2026 18:05:01,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:01,06-06-2026 18:05:02,"0,580s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,529s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:02,"0,310s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 18:05:02,06-06-2026 18:05:04,"2,010s",PASSED
"navigateToUrl(base + ""Utente.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:04,06-06-2026 18:05:04,"0,051s",PASSED
delay(1),Chrome 148.0.7778.179,,,06-06-2026 18:05:04,06-06-2026 18:05:05,"1,011s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,06-06-2026 18:05:05,06-06-2026 18:05:06,"0,294s",PASSED
"verifyTextPresent(""INDIRIZZI"", false)",Chrome 148.0.7778.179,,,06-06-2026 18:05:06,06-06-2026 18:05:06,"0,246s",PASSED
closeBrowser(),Chrome 148.0.7778.179,,,06-06-2026 18:05:06,06-06-2026 18:05:06,"0,200s",PASSED
,,,,,,,
Test Cases/Profilo/TC_3.5_2,Chrome 148.0.7778.179,Visualizzare gli indirizzi di un cliente che non ne possiede (caso manuale: serve utente senza indirizzi),,06-06-2026 18:05:06,06-06-2026 18:05:06,"0,027s",PASSED
"markWarning(""Caso manuale: autenticarsi con un cliente privo di indirizzi (es. un account appena registrato) e aprire Utente.jsp. Atteso: la sezione \""INDIRIZZI\"" non viene mostrata."")",Chrome 148.0.7778.179,,,06-06-2026 18:05:06,06-06-2026 18:05:06,"0,001s",WARNING
,,,,,,,
Test Cases/Profilo/TC_3.6_1,Chrome 148.0.7778.179,Aggiungere un indirizzo con tutti i dati validi,,06-06-2026 18:05:43,06-06-2026 18:05:55,"12,141s",FAILED
"openBrowser("""")",Chrome 148.0.7778.179,,,06-06-2026 18:05:43,06-06-2026 18:05:44,"0,963s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:44,06-06-2026 18:05:44,"0,341s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:44,06-06-2026 18:05:44,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:44,06-06-2026 18:05:44,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:44,06-06-2026 18:05:44,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:44,06-06-2026 18:05:45,"0,684s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,521s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:45,"0,001s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:45,06-06-2026 18:05:46,"0,296s",PASSED
delay(2),Chrome 148.0.7778.179,,,06-06-2026 18:05:46,06-06-2026 18:05:48,"2,010s",PASSED
"navigateToUrl(base + ""AddressForm.jsp"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:48,06-06-2026 18:05:48,"0,050s",PASSED
delay(1),Chrome 148.0.7778.179,,,06-06-2026 18:05:48,06-06-2026 18:05:49,"1,004s",PASSED
"setText(css(""#citta""), ""Salerno"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,554s",PASSED
"setText(css(""#provincia""), ""SA"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:49,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:49,06-06-2026 18:05:50,"0,577s",PASSED
"setText(css(""#cap""), ""84100"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,000s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,000s",PASSED
return t,Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,544s",PASSED
"setText(css(""#via""), ""Via Roma"")",Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,000s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,06-06-2026 18:05:50,06-06-2026 18:05:50,"0,000s",PASSED
